codigo_mesa	id_eleccion	partido_id	votos	pct_votos_validos	pct_votos_emitidos
069201	10	10	52	30.058	30.058
069201	10	8	121	69.942	69.942
069201	10	80	0	0.0	0.0
069201	10	81	0	0.0	0.0
069201	10	82	0	0.0	0.0
069209	10	10	73	35.266	33.796
069209	10	8	134	64.734	62.037
069209	10	80	0	0.0	0.0
069209	10	81	9	0.0	4.167
069209	10	82	0	0.0	0.0
069226	10	10	21	12.727	11.732
069226	10	8	144	87.273	80.447
069226	10	80	0	0.0	0.0
069226	10	81	14	0.0	7.821
069226	10	82	0	0.0	0.0
069247	10	10	63	25.1	23.954
069247	10	8	187	74.502	71.103
069247	10	80	0	0.0	0.0
069247	10	81	12	0.0	4.563
069247	10	82	1	0.0	0.38
069259	10	10	61	27.354	20.401
069259	10	8	162	72.646	54.181
069259	10	80	67	0.0	22.408
069259	10	81	9	0.0	3.01
069259	10	82	0	0.0	0.0
069271	10	10	70	30.973	28.0
069271	10	8	155	68.584	62.0
069271	10	80	1	0.0	0.4
069271	10	81	23	0.0	9.2
069271	10	82	1	0.0	0.4
069293	10	10	67	31.308	29.386
069293	10	8	147	68.692	64.474
069293	10	80	0	0.0	0.0
069293	10	81	14	0.0	6.14
069293	10	82	0	0.0	0.0
069295	10	10	62	28.311	26.84
069295	10	8	157	71.689	67.965
069295	10	80	0	0.0	0.0
069295	10	81	12	0.0	5.195
069295	10	82	0	0.0	0.0
069384	10	10	68	30.357	22.742
069384	10	8	156	69.643	52.174
069384	10	80	63	0.0	21.07
069384	10	81	12	0.0	4.013
069384	10	82	0	0.0	0.0
069388	10	10	74	33.636	31.897
069388	10	8	146	66.364	62.931
069388	10	80	1	0.0	0.431
069388	10	81	11	0.0	4.741
069388	10	82	0	0.0	0.0
069403	10	10	71	31.696	29.958
069403	10	8	153	68.304	64.557
069403	10	80	0	0.0	0.0
069403	10	81	13	0.0	5.485
069403	10	82	0	0.0	0.0
069507	10	10	86	34.677	32.7
069507	10	8	161	64.919	61.217
069507	10	80	0	0.0	0.0
069507	10	81	15	0.0	5.703
069507	10	82	1	0.0	0.38
069593	10	10	82	41.206	27.425
069593	10	8	117	58.794	39.13
069593	10	80	81	0.0	27.09
069593	10	81	19	0.0	6.355
069593	10	82	0	0.0	0.0
069596	10	10	76	37.073	33.929
069596	10	8	129	62.927	57.589
069596	10	80	2	0.0	0.893
069596	10	81	17	0.0	7.589
069596	10	82	0	0.0	0.0
069651	10	10	65	34.211	32.5
069651	10	8	125	65.789	62.5
069651	10	80	1	0.0	0.5
069651	10	81	9	0.0	4.5
069651	10	82	0	0.0	0.0
069660	10	10	72	37.113	35.122
069660	10	8	122	62.887	59.512
069660	10	80	3	0.0	1.463
069660	10	81	8	0.0	3.902
069660	10	82	0	0.0	0.0
069691	10	10	90	37.657	35.573
069691	10	8	148	61.925	58.498
069691	10	80	0	0.0	0.0
069691	10	81	14	0.0	5.534
069691	10	82	1	0.0	0.395
069766	10	10	89	35.039	34.231
069766	10	8	164	64.567	63.077
069766	10	80	0	0.0	0.0
069766	10	81	6	0.0	2.308
069766	10	82	1	0.0	0.385
069871	10	10	91	34.34	32.852
069871	10	8	174	65.66	62.816
069871	10	80	1	0.0	0.361
069871	10	81	11	0.0	3.971
069871	10	82	0	0.0	0.0
069895	10	10	64	33.333	31.068
069895	10	8	121	63.021	58.738
069895	10	80	1	0.0	0.485
069895	10	81	13	0.0	6.311
069895	10	82	7	0.0	3.398
069897	10	10	75	33.333	32.051
069897	10	8	150	66.667	64.103
069897	10	80	0	0.0	0.0
069897	10	81	9	0.0	3.846
069897	10	82	0	0.0	0.0
069924	10	10	69	31.081	29.362
069924	10	8	151	68.018	64.255
069924	10	80	1	0.0	0.426
069924	10	81	12	0.0	5.106
069924	10	82	2	0.0	0.851
069926	10	10	66	31.731	29.864
069926	10	8	142	68.269	64.253
069926	10	80	2	0.0	0.905
069926	10	81	11	0.0	4.977
069926	10	82	0	0.0	0.0
069932	10	10	62	28.311	26.496
069932	10	8	157	71.689	67.094
069932	10	80	1	0.0	0.427
069932	10	81	14	0.0	5.983
069932	10	82	0	0.0	0.0
070012	10	10	80	39.216	34.483
070012	10	8	124	60.784	53.448
070012	10	80	3	0.0	1.293
070012	10	81	25	0.0	10.776
070012	10	82	0	0.0	0.0
070051	10	10	66	29.73	27.966
070051	10	8	156	70.27	66.102
070051	10	80	4	0.0	1.695
070051	10	81	10	0.0	4.237
070051	10	82	0	0.0	0.0
070405	10	10	110	54.187	50.0
070405	10	8	92	45.32	41.818
070405	10	80	2	0.0	0.909
070405	10	81	15	0.0	6.818
070405	10	82	1	0.0	0.455
070423	10	10	110	52.381	47.619
070423	10	8	100	47.619	43.29
070423	10	80	3	0.0	1.299
070423	10	81	18	0.0	7.792
070423	10	82	0	0.0	0.0
070532	10	10	110	50.0	46.809
070532	10	8	110	50.0	46.809
070532	10	80	2	0.0	0.851
070532	10	81	13	0.0	5.532
070532	10	82	0	0.0	0.0
070538	10	10	93	57.055	50.27
070538	10	8	70	42.945	37.838
070538	10	80	1	0.0	0.541
070538	10	81	21	0.0	11.351
070538	10	82	0	0.0	0.0
070692	10	10	73	31.878	29.555
070692	10	8	156	68.122	63.158
070692	10	80	1	0.0	0.405
070692	10	81	17	0.0	6.883
070692	10	82	0	0.0	0.0
070870	10	10	91	41.364	37.759
070870	10	8	129	58.636	53.527
070870	10	80	3	0.0	1.245
070870	10	81	18	0.0	7.469
070870	10	82	0	0.0	0.0
070904	10	10	93	36.614	36.614
070904	10	8	156	61.417	61.417
070904	10	80	0	0.0	0.0
070904	10	81	0	0.0	0.0
070904	10	82	5	0.0	1.969
070913	10	10	100	42.735	39.841
070913	10	8	134	57.265	53.386
070913	10	80	0	0.0	0.0
070913	10	81	17	0.0	6.773
070913	10	82	0	0.0	0.0
070915	10	10	54	37.762	23.684
070915	10	8	89	62.238	39.035
070915	10	80	69	0.0	30.263
070915	10	81	16	0.0	7.018
070915	10	82	0	0.0	0.0
071137	10	10	77	34.842	25.667
071137	10	8	144	65.158	48.0
071137	10	80	66	0.0	22.0
071137	10	81	13	0.0	4.333
071137	10	82	0	0.0	0.0
071238	10	10	104	43.697	40.945
071238	10	8	134	56.303	52.756
071238	10	80	1	0.0	0.394
071238	10	81	15	0.0	5.906
071238	10	82	0	0.0	0.0
071349	10	10	111	74.497	72.078
071349	10	8	38	25.503	24.675
071349	10	80	0	0.0	0.0
071349	10	81	5	0.0	3.247
071349	10	82	0	0.0	0.0
071408	10	10	144	73.096	70.936
071408	10	8	52	26.396	25.616
071408	10	80	0	0.0	0.0
071408	10	81	6	0.0	2.956
071408	10	82	1	0.0	0.493
071652	10	10	98	60.123	54.144
071652	10	8	64	39.264	35.359
071652	10	80	2	0.0	1.105
071652	10	81	16	0.0	8.84
071652	10	82	1	0.0	0.552
071707	10	10	76	75.248	73.077
071707	10	8	25	24.752	24.038
071707	10	80	0	0.0	0.0
071707	10	81	3	0.0	2.885
071707	10	82	0	0.0	0.0
071904	10	10	51	28.333	24.171
071904	10	8	129	71.667	61.137
071904	10	80	4	0.0	1.896
071904	10	81	27	0.0	12.796
071904	10	82	0	0.0	0.0
071930	10	10	57	30.481	26.636
071930	10	8	130	69.519	60.748
071930	10	80	0	0.0	0.0
071930	10	81	27	0.0	12.617
071930	10	82	0	0.0	0.0
071939	10	10	79	34.649	32.917
071939	10	8	149	65.351	62.083
071939	10	80	1	0.0	0.417
071939	10	81	11	0.0	4.583
071939	10	82	0	0.0	0.0
072057	10	10	64	31.841	30.918
072057	10	8	127	63.184	61.353
072057	10	80	1	0.0	0.483
072057	10	81	5	0.0	2.415
072057	10	82	10	0.0	4.831
072224	10	10	113	54.589	50.222
072224	10	8	93	44.928	41.333
072224	10	80	1	0.0	0.444
072224	10	81	17	0.0	7.556
072224	10	82	1	0.0	0.444
072311	10	10	80	36.866	26.667
072311	10	8	137	63.134	45.667
072311	10	80	67	0.0	22.333
072311	10	81	16	0.0	5.333
072311	10	82	0	0.0	0.0
072330	10	10	88	41.121	38.261
072330	10	8	126	58.879	54.783
072330	10	80	4	0.0	1.739
072330	10	81	12	0.0	5.217
072330	10	82	0	0.0	0.0
072450	10	10	85	29.72	28.333
072450	10	8	131	45.804	43.667
072450	10	80	2	0.0	0.667
072450	10	81	12	0.0	4.0
072450	10	82	70	0.0	23.333
072544	10	10	109	60.556	56.477
072544	10	8	71	39.444	36.788
072544	10	80	3	0.0	1.554
072544	10	81	10	0.0	5.181
072544	10	82	0	0.0	0.0
072900	10	10	73	32.735	29.675
072900	10	8	150	67.265	60.976
072900	10	80	1	0.0	0.407
072900	10	81	22	0.0	8.943
072900	10	82	0	0.0	0.0
072918	10	10	61	27.602	25.311
072918	10	8	159	71.946	65.975
072918	10	80	3	0.0	1.245
072918	10	81	17	0.0	7.054
072918	10	82	1	0.0	0.415
072953	10	10	57	27.143	24.464
072953	10	8	153	72.857	65.665
072953	10	80	0	0.0	0.0
072953	10	81	23	0.0	9.871
072953	10	82	0	0.0	0.0
072991	10	10	56	31.111	28.141
072991	10	8	123	68.333	61.809
072991	10	80	1	0.0	0.503
072991	10	81	18	0.0	9.045
072991	10	82	1	0.0	0.503
072994	10	10	76	32.9	32.9
072994	10	8	155	67.1	67.1
072994	10	80	0	0.0	0.0
072994	10	81	0	0.0	0.0
072994	10	82	0	0.0	0.0
073036	10	10	57	27.67	26.389
073036	10	8	149	72.33	68.981
073036	10	80	1	0.0	0.463
073036	10	81	9	0.0	4.167
073036	10	82	0	0.0	0.0
073161	10	10	40	18.779	17.778
073161	10	8	173	81.221	76.889
073161	10	80	2	0.0	0.889
073161	10	81	10	0.0	4.444
073161	10	82	0	0.0	0.0
073262	10	10	71	33.178	30.213
073262	10	8	143	66.822	60.851
073262	10	80	5	0.0	2.128
073262	10	81	16	0.0	6.809
073262	10	82	0	0.0	0.0
073382	10	10	63	29.032	27.273
073382	10	8	154	70.968	66.667
073382	10	80	3	0.0	1.299
073382	10	81	11	0.0	4.762
073382	10	82	0	0.0	0.0
073407	10	10	68	31.776	29.825
073407	10	8	146	68.224	64.035
073407	10	80	4	0.0	1.754
073407	10	81	10	0.0	4.386
073407	10	82	0	0.0	0.0
073689	10	10	95	51.075	45.455
073689	10	8	91	48.925	43.541
073689	10	80	5	0.0	2.392
073689	10	81	18	0.0	8.612
073689	10	82	0	0.0	0.0
073766	10	10	68	26.667	22.667
073766	10	8	110	43.137	36.667
073766	10	80	3	0.0	1.0
073766	10	81	42	0.0	14.0
073766	10	82	77	0.0	25.667
073851	10	10	27	17.532	16.168
073851	10	8	127	82.468	76.048
073851	10	80	0	0.0	0.0
073851	10	81	13	0.0	7.784
073851	10	82	0	0.0	0.0
073918	10	10	96	46.154	40.678
073918	10	8	112	53.846	47.458
073918	10	80	1	0.0	0.424
073918	10	81	27	0.0	11.441
073918	10	82	0	0.0	0.0
073921	10	10	111	47.234	37.0
073921	10	8	124	52.766	41.333
073921	10	80	49	0.0	16.333
073921	10	81	16	0.0	5.333
073921	10	82	0	0.0	0.0
074025	10	10	76	34.703	32.203
074025	10	8	143	65.297	60.593
074025	10	80	0	0.0	0.0
074025	10	81	17	0.0	7.203
074025	10	82	0	0.0	0.0
074148	10	10	170	79.439	73.276
074148	10	8	43	20.093	18.534
074148	10	80	5	0.0	2.155
074148	10	81	13	0.0	5.603
074148	10	82	1	0.0	0.431
074149	10	10	155	71.101	66.524
074149	10	8	62	28.44	26.609
074149	10	80	1	0.0	0.429
074149	10	81	14	0.0	6.009
074149	10	82	1	0.0	0.429
074158	10	10	172	80.0	74.138
074158	10	8	42	19.535	18.103
074158	10	80	1	0.0	0.431
074158	10	81	16	0.0	6.897
074158	10	82	1	0.0	0.431
074323	10	10	174	75.0	74.359
074323	10	8	58	25.0	24.786
074323	10	80	2	0.0	0.855
074323	10	81	0	0.0	0.0
074323	10	82	0	0.0	0.0
074360	10	10	171	75.0	72.152
074360	10	8	56	24.561	23.629
074360	10	80	1	0.0	0.422
074360	10	81	8	0.0	3.376
074360	10	82	1	0.0	0.422
074397	10	10	169	76.126	68.145
074397	10	8	52	23.423	20.968
074397	10	80	0	0.0	0.0
074397	10	81	26	0.0	10.484
074397	10	82	1	0.0	0.403
074573	10	10	212	90.213	86.179
074573	10	8	23	9.787	9.35
074573	10	80	3	0.0	1.22
074573	10	81	8	0.0	3.252
074573	10	82	0	0.0	0.0
074727	10	10	224	92.946	89.243
074727	10	8	16	6.639	6.375
074727	10	80	0	0.0	0.0
074727	10	81	10	0.0	3.984
074727	10	82	1	0.0	0.398
075222	10	10	181	88.293	82.273
075222	10	8	23	11.22	10.455
075222	10	80	2	0.0	0.909
075222	10	81	13	0.0	5.909
075222	10	82	1	0.0	0.455
075349	10	10	218	97.321	92.766
075349	10	8	6	2.679	2.553
075349	10	80	0	0.0	0.0
075349	10	81	11	0.0	4.681
075349	10	82	0	0.0	0.0
076034	10	10	199	80.242	77.132
076034	10	8	48	19.355	18.605
076034	10	80	2	0.0	0.775
076034	10	81	8	0.0	3.101
076034	10	82	1	0.0	0.388
076057	10	10	193	79.424	74.517
076057	10	8	50	20.576	19.305
076057	10	80	2	0.0	0.772
076057	10	81	14	0.0	5.405
076057	10	82	0	0.0	0.0
076079	10	10	178	75.745	72.358
076079	10	8	55	23.404	22.358
076079	10	80	0	0.0	0.0
076079	10	81	11	0.0	4.472
076079	10	82	2	0.0	0.813
076184	10	10	197	86.404	82.773
076184	10	8	31	13.596	13.025
076184	10	80	2	0.0	0.84
076184	10	81	8	0.0	3.361
076184	10	82	0	0.0	0.0
076350	10	10	174	75.0	71.605
076350	10	8	57	24.569	23.457
076350	10	80	1	0.0	0.412
076350	10	81	10	0.0	4.115
076350	10	82	1	0.0	0.412
076403	10	10	204	79.07	68.0
076403	10	8	54	20.93	18.0
076403	10	80	33	0.0	11.0
076403	10	81	9	0.0	3.0
076403	10	82	0	0.0	0.0
076562	10	10	199	82.917	66.333
076562	10	8	41	17.083	13.667
076562	10	80	47	0.0	15.667
076562	10	81	13	0.0	4.333
076562	10	82	0	0.0	0.0
076700	10	10	208	84.553	83.2
076700	10	8	38	15.447	15.2
076700	10	80	0	0.0	0.0
076700	10	81	4	0.0	1.6
076700	10	82	0	0.0	0.0
076739	10	10	215	86.694	83.333
076739	10	8	33	13.306	12.791
076739	10	80	0	0.0	0.0
076739	10	81	10	0.0	3.876
076739	10	82	0	0.0	0.0
076955	10	10	146	84.393	80.22
076955	10	8	25	14.451	13.736
076955	10	80	1	0.0	0.549
076955	10	81	8	0.0	4.396
076955	10	82	2	0.0	1.099
077121	10	10	145	84.302	80.556
077121	10	8	25	14.535	13.889
077121	10	80	0	0.0	0.0
077121	10	81	8	0.0	4.444
077121	10	82	2	0.0	1.111
077173	10	10	176	97.778	95.652
077173	10	8	4	2.222	2.174
077173	10	80	0	0.0	0.0
077173	10	81	4	0.0	2.174
077173	10	82	0	0.0	0.0
077398	10	10	125	64.767	55.804
077398	10	8	68	35.233	30.357
077398	10	80	5	0.0	2.232
077398	10	81	26	0.0	11.607
077398	10	82	0	0.0	0.0
077745	10	10	77	45.029	38.119
077745	10	8	94	54.971	46.535
077745	10	80	7	0.0	3.465
077745	10	81	24	0.0	11.881
077745	10	82	0	0.0	0.0
077917	10	10	126	65.625	42.14
077917	10	8	66	34.375	22.074
077917	10	80	101	0.0	33.779
077917	10	81	6	0.0	2.007
077917	10	82	0	0.0	0.0
077991	10	10	80	44.693	41.885
077991	10	8	99	55.307	51.832
077991	10	80	1	0.0	0.524
077991	10	81	11	0.0	5.759
077991	10	82	0	0.0	0.0
078290	10	10	132	65.672	61.111
078290	10	8	69	34.328	31.944
078290	10	80	2	0.0	0.926
078290	10	81	13	0.0	6.019
078290	10	82	0	0.0	0.0
078297	10	10	100	52.91	49.751
078297	10	8	89	47.09	44.279
078297	10	80	5	0.0	2.488
078297	10	81	7	0.0	3.483
078297	10	82	0	0.0	0.0
078541	10	10	95	42.035	31.667
078541	10	8	131	57.965	43.667
078541	10	80	58	0.0	19.333
078541	10	81	16	0.0	5.333
078541	10	82	0	0.0	0.0
078609	10	10	113	53.302	51.364
078609	10	8	98	46.226	44.545
078609	10	80	0	0.0	0.0
078609	10	81	8	0.0	3.636
078609	10	82	1	0.0	0.455
078843	10	10	98	44.545	42.424
078843	10	8	120	54.545	51.948
078843	10	80	1	0.0	0.433
078843	10	81	10	0.0	4.329
078843	10	82	2	0.0	0.866
078875	10	10	82	38.863	35.652
078875	10	8	129	61.137	56.087
078875	10	80	0	0.0	0.0
078875	10	81	19	0.0	8.261
078875	10	82	0	0.0	0.0
079114	10	10	125	60.386	55.804
079114	10	8	82	39.614	36.607
079114	10	80	1	0.0	0.446
079114	10	81	16	0.0	7.143
079114	10	82	0	0.0	0.0
079162	10	10	123	61.194	58.019
079162	10	8	77	38.308	36.321
079162	10	80	0	0.0	0.0
079162	10	81	11	0.0	5.189
079162	10	82	1	0.0	0.472
079258	10	10	149	75.253	71.981
079258	10	8	49	24.747	23.671
079258	10	80	1	0.0	0.483
079258	10	81	8	0.0	3.865
079258	10	82	0	0.0	0.0
079560	10	10	126	58.879	57.014
079560	10	8	87	40.654	39.367
079560	10	80	1	0.0	0.452
079560	10	81	6	0.0	2.715
079560	10	82	1	0.0	0.452
079620	10	10	155	69.507	65.126
079620	10	8	67	30.045	28.151
079620	10	80	3	0.0	1.261
079620	10	81	12	0.0	5.042
079620	10	82	1	0.0	0.42
079753	10	10	120	53.571	50.209
079753	10	8	103	45.982	43.096
079753	10	80	4	0.0	1.674
079753	10	81	11	0.0	4.603
079753	10	82	1	0.0	0.418
079762	10	10	137	60.352	53.307
079762	10	8	89	39.207	34.63
079762	10	80	1	0.0	0.389
079762	10	81	29	0.0	11.284
079762	10	82	1	0.0	0.389
079852	10	10	148	68.203	64.069
079852	10	8	68	31.336	29.437
079852	10	80	1	0.0	0.433
079852	10	81	13	0.0	5.628
079852	10	82	1	0.0	0.433
079856	10	10	158	68.398	63.71
079856	10	8	72	31.169	29.032
079856	10	80	2	0.0	0.806
079856	10	81	15	0.0	6.048
079856	10	82	1	0.0	0.403
079882	10	10	138	66.99	61.607
079882	10	8	67	32.524	29.911
079882	10	80	0	0.0	0.0
079882	10	81	18	0.0	8.036
079882	10	82	1	0.0	0.446
079886	10	10	182	77.119	72.8
079886	10	8	53	22.458	21.2
079886	10	80	0	0.0	0.0
079886	10	81	14	0.0	5.6
079886	10	82	1	0.0	0.4
079899	10	10	154	64.167	60.156
079899	10	8	85	35.417	33.203
079899	10	80	0	0.0	0.0
079899	10	81	16	0.0	6.25
079899	10	82	1	0.0	0.391
079956	10	10	191	80.252	65.636
079956	10	8	47	19.748	16.151
079956	10	80	53	0.0	18.213
079956	10	81	0	0.0	0.0
079956	10	82	0	0.0	0.0
080131	10	10	181	79.039	75.104
080131	10	8	46	20.087	19.087
080131	10	80	0	0.0	0.0
080131	10	81	12	0.0	4.979
080131	10	82	2	0.0	0.83
080263	10	10	189	78.75	74.704
080263	10	8	51	21.25	20.158
080263	10	80	1	0.0	0.395
080263	10	81	12	0.0	4.743
080263	10	82	0	0.0	0.0
080377	10	10	151	64.255	59.921
080377	10	8	83	35.319	32.937
080377	10	80	2	0.0	0.794
080377	10	81	15	0.0	5.952
080377	10	82	1	0.0	0.397
080405	10	10	212	87.967	83.465
080405	10	8	29	12.033	11.417
080405	10	80	2	0.0	0.787
080405	10	81	11	0.0	4.331
080405	10	82	0	0.0	0.0
080606	10	10	69	36.126	33.333
080606	10	8	122	63.874	58.937
080606	10	80	1	0.0	0.483
080606	10	81	15	0.0	7.246
080606	10	82	0	0.0	0.0
080895	10	10	73	34.434	31.739
080895	10	8	139	65.566	60.435
080895	10	80	1	0.0	0.435
080895	10	81	17	0.0	7.391
080895	10	82	0	0.0	0.0
081052	10	10	68	28.216	28.216
081052	10	8	164	68.05	68.05
081052	10	80	0	0.0	0.0
081052	10	81	0	0.0	0.0
081052	10	82	9	0.0	3.734
081118	10	10	35	18.041	16.588
081118	10	8	156	80.412	73.934
081118	10	80	3	0.0	1.422
081118	10	81	14	0.0	6.635
081118	10	82	3	0.0	1.422
081200	10	10	40	17.857	16.598
081200	10	8	184	82.143	76.349
081200	10	80	1	0.0	0.415
081200	10	81	16	0.0	6.639
081200	10	82	0	0.0	0.0
081247	10	10	84	36.052	28.094
081247	10	8	149	63.948	49.833
081247	10	80	54	0.0	18.06
081247	10	81	12	0.0	4.013
081247	10	82	0	0.0	0.0
081248	10	10	92	41.256	30.769
081248	10	8	131	58.744	43.813
081248	10	80	61	0.0	20.401
081248	10	81	15	0.0	5.017
081248	10	82	0	0.0	0.0
081249	10	10	80	34.335	26.756
081249	10	8	153	65.665	51.171
081249	10	80	44	0.0	14.716
081249	10	81	22	0.0	7.358
081249	10	82	0	0.0	0.0
081322	10	10	74	34.742	24.749
081322	10	8	139	65.258	46.488
081322	10	80	77	0.0	25.753
081322	10	81	9	0.0	3.01
081322	10	82	0	0.0	0.0
081400	10	10	68	30.769	22.742
081400	10	8	153	69.231	51.171
081400	10	80	69	0.0	23.077
081400	10	81	9	0.0	3.01
081400	10	82	0	0.0	0.0
081423	10	10	91	33.829	32.155
081423	10	8	178	66.171	62.898
081423	10	80	0	0.0	0.0
081423	10	81	14	0.0	4.947
081423	10	82	0	0.0	0.0
081441	10	10	79	31.6	26.421
081441	10	8	171	68.4	57.191
081441	10	80	29	0.0	9.699
081441	10	81	20	0.0	6.689
081441	10	82	0	0.0	0.0
081443	10	10	83	29.225	27.759
081443	10	8	169	59.507	56.522
081443	10	80	1	0.0	0.334
081443	10	81	14	0.0	4.682
081443	10	82	32	0.0	10.702
081463	10	10	83	36.564	32.549
081463	10	8	144	63.436	56.471
081463	10	80	4	0.0	1.569
081463	10	81	24	0.0	9.412
081463	10	82	0	0.0	0.0
081481	10	10	55	29.101	26.699
081481	10	8	134	70.899	65.049
081481	10	80	0	0.0	0.0
081481	10	81	17	0.0	8.252
081481	10	82	0	0.0	0.0
081489	10	10	34	20.118	18.378
081489	10	8	135	79.882	72.973
081489	10	80	0	0.0	0.0
081489	10	81	16	0.0	8.649
081489	10	82	0	0.0	0.0
081637	10	10	88	38.596	36.667
081637	10	8	140	61.404	58.333
081637	10	80	2	0.0	0.833
081637	10	81	10	0.0	4.167
081637	10	82	0	0.0	0.0
081712	10	10	64	23.704	21.405
081712	10	8	123	45.556	41.137
081712	10	80	3	0.0	1.003
081712	10	81	26	0.0	8.696
081712	10	82	83	0.0	27.759
081768	10	10	57	29.082	27.941
081768	10	8	139	70.918	68.137
081768	10	80	0	0.0	0.0
081768	10	81	8	0.0	3.922
081768	10	82	0	0.0	0.0
081813	10	10	60	27.523	25.21
081813	10	8	158	72.477	66.387
081813	10	80	0	0.0	0.0
081813	10	81	20	0.0	8.403
081813	10	82	0	0.0	0.0
081825	10	10	89	31.228	29.766
081825	10	8	141	49.474	47.157
081825	10	80	0	0.0	0.0
081825	10	81	14	0.0	4.682
081825	10	82	55	0.0	18.395
081845	10	10	69	32.243	29.741
081845	10	8	145	67.757	62.5
081845	10	80	4	0.0	1.724
081845	10	81	14	0.0	6.034
081845	10	82	0	0.0	0.0
081921	10	10	85	29.11	28.428
081921	10	8	140	47.945	46.823
081921	10	80	3	0.0	1.003
081921	10	81	4	0.0	1.338
081921	10	82	67	0.0	22.408
081932	10	10	71	33.023	31.004
081932	10	8	144	66.977	62.882
081932	10	80	0	0.0	0.0
081932	10	81	14	0.0	6.114
081932	10	82	0	0.0	0.0
081988	10	10	78	32.636	31.325
081988	10	8	161	67.364	64.659
081988	10	80	2	0.0	0.803
081988	10	81	8	0.0	3.213
081988	10	82	0	0.0	0.0
082025	10	10	71	35.5	33.178
082025	10	8	129	64.5	60.28
082025	10	80	1	0.0	0.467
082025	10	81	13	0.0	6.075
082025	10	82	0	0.0	0.0
082060	10	10	75	32.609	31.381
082060	10	8	155	67.391	64.854
082060	10	80	1	0.0	0.418
082060	10	81	8	0.0	3.347
082060	10	82	0	0.0	0.0
082133	10	10	70	100.0	82.353
082133	10	8	0	0.0	0.0
082133	10	80	0	0.0	0.0
082133	10	81	15	0.0	17.647
082133	10	82	0	0.0	0.0
082299	10	10	59	30.57	29.208
082299	10	8	134	69.43	66.337
082299	10	80	0	0.0	0.0
082299	10	81	9	0.0	4.455
082299	10	82	0	0.0	0.0
082369	10	10	58	30.366	19.398
082369	10	8	133	69.634	44.482
082369	10	80	97	0.0	32.441
082369	10	81	11	0.0	3.679
082369	10	82	0	0.0	0.0
082448	10	10	60	26.432	20.067
082448	10	8	167	73.568	55.853
082448	10	80	59	0.0	19.732
082448	10	81	13	0.0	4.348
082448	10	82	0	0.0	0.0
082455	10	10	44	21.569	14.667
082455	10	8	160	78.431	53.333
082455	10	80	74	0.0	24.667
082455	10	81	22	0.0	7.333
082455	10	82	0	0.0	0.0
082488	10	10	51	26.842	23.721
082488	10	8	139	73.158	64.651
082488	10	80	25	0.0	11.628
082488	10	81	0	0.0	0.0
082488	10	82	0	0.0	0.0
082603	10	10	53	27.895	24.201
082603	10	8	129	67.895	58.904
082603	10	80	1	0.0	0.457
082603	10	81	28	0.0	12.785
082603	10	82	8	0.0	3.653
082687	10	10	61	29.756	28.111
082687	10	8	144	70.244	66.359
082687	10	80	0	0.0	0.0
082687	10	81	12	0.0	5.53
082687	10	82	0	0.0	0.0
082702	10	10	26	12.44	12.44
082702	10	8	178	85.167	85.167
082702	10	80	0	0.0	0.0
082702	10	81	0	0.0	0.0
082702	10	82	5	0.0	2.392
082742	10	10	81	35.371	32.794
082742	10	8	148	64.629	59.919
082742	10	80	2	0.0	0.81
082742	10	81	16	0.0	6.478
082742	10	82	0	0.0	0.0
082759	10	10	85	37.946	35.27
082759	10	8	139	62.054	57.676
082759	10	80	0	0.0	0.0
082759	10	81	17	0.0	7.054
082759	10	82	0	0.0	0.0
082811	10	10	56	32.558	30.769
082811	10	8	115	66.86	63.187
082811	10	80	3	0.0	1.648
082811	10	81	7	0.0	3.846
082811	10	82	1	0.0	0.549
082824	10	10	80	42.553	40.201
082824	10	8	108	57.447	54.271
082824	10	80	2	0.0	1.005
082824	10	81	9	0.0	4.523
082824	10	82	0	0.0	0.0
082835	10	10	46	29.299	28.049
082835	10	8	111	70.701	67.683
082835	10	80	0	0.0	0.0
082835	10	81	7	0.0	4.268
082835	10	82	0	0.0	0.0
082845	10	10	83	37.9	35.021
082845	10	8	136	62.1	57.384
082845	10	80	7	0.0	2.954
082845	10	81	11	0.0	4.641
082845	10	82	0	0.0	0.0
082849	10	10	71	32.719	31.416
082849	10	8	145	66.82	64.159
082849	10	80	3	0.0	1.327
082849	10	81	6	0.0	2.655
082849	10	82	1	0.0	0.442
082850	10	10	74	36.634	33.333
082850	10	8	127	62.871	57.207
082850	10	80	1	0.0	0.45
082850	10	81	19	0.0	8.559
082850	10	82	1	0.0	0.45
082899	10	10	59	27.962	26.222
082899	10	8	151	71.564	67.111
082899	10	80	2	0.0	0.889
082899	10	81	12	0.0	5.333
082899	10	82	1	0.0	0.444
082961	10	10	44	21.891	20.465
082961	10	8	155	77.114	72.093
082961	10	80	1	0.0	0.465
082961	10	81	13	0.0	6.047
082961	10	82	2	0.0	0.93
082980	10	10	52	22.318	22.128
082980	10	8	166	71.245	70.638
082980	10	80	2	0.0	0.851
082980	10	81	0	0.0	0.0
082980	10	82	15	0.0	6.383
083017	10	10	40	19.9	18.433
083017	10	8	160	79.602	73.733
083017	10	80	1	0.0	0.461
083017	10	81	15	0.0	6.912
083017	10	82	1	0.0	0.461
083112	10	10	68	32.381	30.769
083112	10	8	142	67.619	64.253
083112	10	80	0	0.0	0.0
083112	10	81	11	0.0	4.977
083112	10	82	0	0.0	0.0
083130	10	10	84	34.008	28.0
