codigo_local_votacion	nombre_local_votacion	ubigeo	lat	lon
3844	IE MARISCAL OSCAR R BENAVIDES MORB - SECUNDARIA	150101		
5279	IE 61004 JUAN PABLO II	150101		
7530	IE MARISCAL OSCAR R BENAVIDES MORB - PRIMARIA	150101		
7661	IE 60188 SIMON BOLIVAR	150101		
14635	IE 601066 MONITOR HUASCAR	150101		
14636	IE 60007 BRASIL	150101		
14638	IE 60002 ANTONIO ALVAREZ VASQUEZ	150101		
14639	IE 60056 HEROES DE GUEPPI - LA BATERIA	150101		
14640	IE 601050 MICAELA BASTIDAS	150101		
14642	ESFAP LORENZO LUJAN DARJON	150101		
17850	ESCUELA DE EDUCACION SUPERIOR PEDAGOGICO PUBLICA LORETO	150101		
34949	CEPRE UNAP	150101		
41011	IE LORETO	150101		
41012	IE MAYNAS	150101		
53095	IE 601411 MELVIN JONES	150101		
54283	IE ROSA AGUSTINA DONAYRE DE MOREY	150101		
3845	IE 60189	150102		
3846	IE 60039	150103		
40566	IE SANTA MARIA DEL AMAZONAS	150103		
3847	IE 60070 JOSE CARLOS MAREATEGUI - SECUNDARIA	150104		
41013	IE 60070 JOSE CARLOS MARIATEGUI - PRIMARIA	150104		
51948	IEI 180	150104		
3850	IE 60304 JORGE BASADRE GROHMAN	150105		
3851	IE 60084 CESAR VALLEJO - PRIMARIA	150105		
54254	IE 60084 CESAR VALLEJO - SECUNDARIA	150105		
3852	IE 60087 LUCILLE GAGNE PELLERIN	150106		
3854	IEI 164 SANTA CLOTILDE	150106		
40567	IEI 60087 LUGAPE	150106		
53093	CEBA LUGAPE	150106		
3856	IE 60326	150108		
3857	IE 60071 ANDRES ALFONSO CARDO FRANCO	150110		
54312	IE SAN JOSE	150110		
3859	IE 60058 SANTA ROSA DE LIMA	150111		
3861	IE TENIENTE MANUEL CLAVERO MUGA	150111		
3862	IEI 165 REPUBLICA FEDERAL DE ALEMANIA	150111		
3864	IEP RAMIRO VASQUEZ RUIZ	150111		
3865	IE 60052 GENERALISIMO JOSE DE SAN MARTIN	150111		
3867	IE 60057 PETRONILA PEREDA DE FERRANDO	150111		
14691	IE 60974 MARIANO MELGAR	150111		
41018	IE 60061	150111		
14686	IE 61015 LA INMACULADA	150111		
27748	IEP NUESTRA SEÑORA DE LA SALUD	150111		
14696	IE 6010120 LAS MALVINAS	150111		
18326	CETPRO PADRE JESUS GARCIA	150111		
41021	IE 60059 ANTONIO RAYMONDI	150111		
53087	IE LICEO NAVAL CAPITAN DE NAVIO FRANCISCO CARRASCO	150111		
54313	IE 601452 SANTA ROSA DEL AMAZONAS	150111		
3869	IE 60026 RUY GUZMAN HIDALGO	150112		
3870	IEP SAGRADA FAMILIA	150112		
3871	IE 60192 9 DE OCTUBRE	150112		
3872	IE 60993 RAMON CASTILLA Y MARQUESADO	150112		
3873	IE 61006 SARA ALICIA SABERBEIN PINEDO	150112		
3874	IE 60014 SANTO CRISTO DE BAGAZAN	150112		
3876	IE 601534 SAN LUCAS	150112		
5380	IE 60743 ENRY HERVE LINARES SOTO	150112		
14555	IEI 317 LAS COLINAS	150112		
17796	CETPRO SANTO CRISTO DE BAGAZAN	150112		
17800	IEI 397 CORAZON DE JESUS	150112		
17806	IE 601051 SACHACHORRO	150112		
27656	IE 60010 VALENTIN PANIAGUA CORAZAO	150112		
40568	CETPRO IQUITOS	150112		
41010	IE 601606 VIOLETA CORREA DE BELAUNDE	150112		
54475	IEI 178 CUNA JARDIN LILY VASQUEZ RIBEIRO	150112		
3877	CEBE 9 DE OCTUBRE	150113		
3878	IE FE Y ALEGRIA 46	150113		
3879	COLEGIO NACIONAL IQUITOS	150113		
3880	IE EXPERIMENTAL UNAP	150113		
3881	IE 601324 VIRGEN DE LAS MERCEDES	150113		
3885	IE 601497 PROGRESO	150113		
3886	UNIVERSIDAD CIENTIFICA DEL PERU - UCP	150113		
5383	IE 60024 SAN JUAN DE MIRAFLORES	150113		
14702	IE 60094 SANTA ISABEL DE ZUNGAROCOCHA	150113		
14706	IE 60110 - QUISTOCOCHA	150113		
14708	IE 601326 BENITO TUESTA CACIQUE	150113		
14718	IE 6010194 MARIA SOCORRO MENDOZA MENDOZA	150113		
14719	IE 601491 MADRE TERESA DE CALCUTA	150113		
14729	IE 601515	150113		
18340	IE 601083 REINO UNIDO	150113		
18343	IE 6010274 CRUZ DEL SUR	150113		
18345	IE 601387 SEÑOR DE LOS MILAGROS	150113		
18349	IE 60113 - RUMOCOHA	150113		
18354	IE 6010227 CLUB DE LEONES DE LEMGO ALEMANIA	150113		
18356	IE 601608 JACK WOLF	150113		
27774	IE 601747	150113		
53058	IE 60027 SANTA CLARA DE NANAY	150113		
53077	UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA - ESCUELA DE POST GRADO JOSE TORRES VASQUEZ	150113		
54476	IE 601374 SIMON BOLIVAR	150113		
3889	IEP EMBLEMATICA VIRGEN DE LOS DOLORES	150201		
3890	IE AGROPECUARIO 110	150201		
3892	IE 62172 JORGE ALFONSO VASQUEZ REATEGUI	150201		
3893	IE 62002 MATILDE TUNJAR GUZMAN DE VELA	150201		
3894	IE INDUSTRIAL 029	150201		
14501	IE 62007 JOSE MARIA ARGUEDAS	150201		
14515	IE PEDRO DEL CASTILLO RIOS	150201		
17767	CEBA VIRGEN DE LA NATIVIDAD	150201		
17768	IE AMALIA DEL AGUILA VELASQUEZ	150201		
17771	IE 62005	150201		
17772	IE 62010 VIRGEN DE FATIMA	150201		
17773	IE 62174 REVERENDO PADRE JUAN JULIAN PRIMO RUIZ	150201		
17774	IE 62500 PUEBLO JOVEN 82	150201		
17776	IEP 62009 MARCELINA LOPEZ ROJAS	150201		
17777	IE 34 ANA LIMBANIA SALINAS SANTA MARIA DE ESCUDERO	150201		
17779	IESTP SAN JOSE	150201		
17780	IESTP AMAZONAS YURIMAGUAS	150201		
17781	UNIVERSIDAD NACIONAL AUTONOMA DE ALTO AMAZONAS	150201		
27381	IE 62586 MARIA INMACULADA	150201		
3898	IE 62027	150202		
17414	IE 62789	150202		
17415	IE 62432	150202		
17417	IE 62802	150202		
40569	IE BALSAPUERTO	150202		
14474	IE 62022	150205		
14475	IE JEBEROS	150205		
3901	IE MISIONAL GORETTI FE Y ALEGRIA 80	150206		
3902	IE 62017	150206		
14479	IE 62015	150206		
14484	IE 62019	150206		
40570	IE SANTA CRUZ	150210		
54667	IE 62023	150210		
3904	IE SHUCUSHYACU	150211		
40571	IE 62028 VIRGEN DE FATIMA	150211		
3905	IE 61023 ROSA LICENIA VELA PINEDO DE COSTA - PRIMARIA	150301		
3906	IE 60520 MIGUEL GRAU SEMINARIO	150301		
55429	IE NUESTRA SEÑORA DE LORETO - NIVEL PRIMARIO	150301		
3909	IEP NUESTRA SEÑORA DE LORETO	150301		
7677	IE JOAQUIN REATEGUII MEDINA	150301		
40572	IE 61023 ROSA LICENIA VELA PINEDO DE COSTA - SECUNDARIA	150301		
53039	IE 601594 REGINA LEONOR CORTES ALVARADO	150301		
53870	CEBA NUESTRA SEÑORA DE LORETO	150301		
3911	IE 60531 REVERENDO PADRE AGUSTIN ALCALA FERNANDEZ	150302		
40573	IEI 308 MI DULCE HOGAR	150302		
53046	IE 6010163	150302		
3912	IE 60528 HERMANOS PALLA - SECUNDARIA	150303		
3914	IE 60594 JOSE ABELARDO QUIÑONES GONZALES	150304		
17794	IEI 361	150304		
3915	IE 60904 TENIENTE CESAR LÓPEZ ROJAS	150305		
27604	IEI 373	150305		
53060	IESTP JOAQUIN REATEGUI MEDINA - TROMPETEROS	150305		
3917	IE PADRE AGUSTIN LOPEZ PARDO	150401		
7667	IE MARIA INMACULADA	150401		
14751	IE 601542 ALFREDO VARGAS GUERRA	150401		
18362	IEI 718 SANTA CATALINA MARTIR	150401		
18368	IE ISAURA CASIANA MAFALDA GORDON	150401		
54466	IE 60700 JUAN PABLO II - PRIMARIA	150401		
3919	IE 60638	150402		
3920	IE NARCISO GIRBAL	150403		
3923	IE GUARDA MARINA	150404		
40575	IE 60616 FERNANDO BERDINET PEREZ	150404		
3925	IE 60637 MIGUEL GRAU SEMINARIO	150405		
53056	IEI 305 SAN ROQUE	150405		
3926	IE 60633 BRETAÑA	150406		
14744	IE 60632 CORINA CABRERA BURGA	150406		
14746	IE 60696 GIBERTO CHUNG CAMPOS	150406		
53054	IEPI 288 BRETAÑA	150406		
53043	IE 60623 MAXIMO ALVARADO ROMERO	150407		
3929	IE 60741 JOSE SILVERIO BALANDRA	150408		
3930	IE 60639 - IBERIA - SECUNDARIA	150409		
40580	IE 60639 - IBERIA - PRIMARIA	150409		
3931	IE 60625 GUSTAVO BARTRA VALDIVIEZO	150410		
3933	IE 60816 ALMIRANTE MIGUEL GRAU SEMINARIO	150411		
7252	IE EMBLEMATICA GENARO HERRERA	150501		
14767	IEI CUNA JARDÍN 212 NIÑO JESÚS	150501		
14769	IE 64194 VIRGEN DE FÁTIMA	150501		
14776	UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA	150501		
18372	IE MANUEL ENRIQUE ROJAS VELA	150501		
54827	IE VALENTIN DE URIARTE	150501		
3937	IE 64261	150502		
18382	IE 64262 JESUS DE NAZARETH	150502		
18383	IEI 237 DIVINO NIÑO JESUS	150502		
53036	IE SECUNDARIA CARLOS CAVERO EGUSQUIZA	150502		
3940	IE RVDO PADRE LORENZO QUINTANA PAUL	150503		
3943	IE PRIMARIA 64240	150504		
27922	IE SECUNDARIA RAUL VALDEZ GORDON	150504		
53038	IEI 213 PAMPA HERMOSA	150504		
3945	IE SECUNDARIA DOS DE MAYO	150505		
18378	IE PRIMARIA 64284 DOS DE MAYO	150505		
3948	IE 64253	150506		
53040	IE SECUNDARIA CESAR ODICIO ROMAN	150506		
3949	IE 6010307 NUESTRA SEÑORA DE LA MERCED	150601		
3950	IE MIGUEL ACOSTA OYARCE	150601		
7551	IE 60080 CARLOS PATRICIO OLORTEGUI SAENZ	150601		
18307	IEI 160 MI PRIMER APRENDIZAJE	150601		
18311	IE 6010148 BALBINA DORA SOTO CORREA	150601		
18312	IE 64479 PASTOR VALENCIA PEÑA -LCG	150601		
3952	IE 60078 YRAIDA ROJAS REGRA	150602		
14538	IEI 167 SAN FRANCISCO	150602		
18297	IE 60078 YRAIDA ROJAS REGRA -SECUNDARIA	150602		
40586	IE ELZEARIO MAC DONALD	150602		
18315	IE 6010157 LEONCIO RAMIREZ CASTRO	150603		
41015	IE 60276 EUGENIO RIVERA LOPEZ - PRIMARIA	150603		
53080	IEI 343 CORAZON DE JESÚS	150603		
53081	IE EUGENIO RIVERA LOPEZ - SECUNDARIA	150603		
3960	IE 60261 EL AMAUTA	150604		
14547	IE 60079 COLONIA SAN PABLO	150604		
14549	IE 6010187 SAN FELIPE DEL AMAZONAS	150604		
40589	IE 6010174 GENERAL GONZALO BRICEÑO ZEVALLOS	150604		
53079	IEI 311 DIVINO NIÑOJESUS	150604		
55255	IE 601014 REPUBLICA DE PERU	150605		
3962	IE 62032 ARCENIO SANTILLAN PEÑA	150701		
27452	IE 62031 BARRANCA	150701		
27469	IE CIRO ALEGRIA BAZAN	150701		
7665	IE ALIANZA CRISTIANA	150702		
17437	IE NUEVO ANDOAS	150702		
17438	IE 601529 NUEVO PORVENIR	150702		
17440	IE 64 NUEVO ANDOAS	150702		
3966	IE 62105	150703		
40590	IE 62304 SANTA MARIA	150703		
7232	IE 62141 SARAMIRIZA	150704		
27502	IE 62519 SARAMIRIZA	150704		
40591	IE ANDRES AVELINO CACERES	150704		
3970	IE 62130 PUERTO ALEGRIA	150705		
17783	IE PUERTO ALEGRIA-INICIAL	150705		
40592	IE PUERTO ALEGRIA-SECUNDARIA	150705		
3974	IE 62090 ULLPAYACU	150706		
40593	IE SAN PEDRO ULLPAYACU	150706		
3855	IE 60092 PADRE MEDARDO ANDRE	150901		
7678	IE 60343	150902		
40976	IE 6010104 TENIENTE EP LUIS GARCIA RUIZ	150903		
5197	IE 60345 FRANCISCO REQUENA HERRERA	150904		
3981	IEBR CARLOS FERMIN FITZCARRALD	160101		
6579	IEBR LA PASTORA	160101		
6580	IE SEÑOR DE LOS MILAGROS	160101		
6603	IE PUBLICA DE GESTION PRIVADA SANTA ROSA	160101		
7490	IE 53002 AUGUSTO BOURONCLE ACUÑA	160101		
7491	IE PUBLICA DE GESTION PRIVADA SANTA CRUZ	160101		
14824	IEBR 269 JARDIN DE DIOS	160101		
14842	IES PEDAGOGICO NUESTRA SEÑORA DEL ROSARIO	160101		
14844	IEBR FAUSTINO MALDONADO	160101		
14845	IE CAP FAP JOSE ABELARDO QUIÑONES	160101		
14847	IEE DOS DE MAYO	160101		
14848	IE EMBLEMATICA GUILLERMO BILLINGHURST	160101		
17442	UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS	160101		
31400	IEBR 315 HUERTO INFANTIL	160101		
31401	IEBRI 261 NUESTRA SEÑORA DE LA ESPERANZA	160101		
31402	IEP JAIME WHITE	160101		
32666	IEBR ROBERTO GUILLERMO VELA VALLES	160101		
40595	IEBRI 296 LAS PALMERAS	160101		
50308	UNIVERSIDAD ANDINA DEL CUSCO FILIAL PUERTO MALDONADO	160101		
3987	IEBR SIMON BOLIVAR	160102		
14811	IEBR 52187 RICARDO PALMA SORIANO	160102		
40597	IEBR 52040 SIMON BOLIVAR	160102		
3989	IEBR JORGE CHAVEZ RENGIFO	160103		
17446	IEBR 52015 JORGE CHAVEZ RENGIFO - PRIMARIA	160103		
40598	IEBR RAUL VARGAS QUIROZ	160103		
40599	IEI 278 ANGELITOS	160103		
3990	IEBR JAVIER HERAUD	160104		
3991	IEBR JOSE CARLOS MARIATEGUI	160201		
3992	IEBR 50876 BOCA MANU	160202		
3993	IEBR RVDO PADRE PABLO ZAVALA MARTINEZ	160203		
27958	IEI 314 BOCA COLORADO	160203		
3994	IEBR HORACIO ZEVALLOS GAMEZ	160204		
14785	IEBR 52143 SANTA INES	160204		
3995	IE 53003 ELENA BERTHA	160301		
14800	IEBRI 298 ANGELES DE LA FRONTERA	160301		
3996	IE DOS DE MAYO	160302		
14795	IEBR TUPAC AMARU II	160302		
3997	IEBR OLLANTA HUMALA TASSO	160303		
54426	IE SAN LORENZO	160303		
3998	IE MARISCAL DOMINGO NIETO	170101		
4000	IE EMBLEMATICA SIMON BOLIVAR	170101		
4001	IE 43022 AMPARO BALUARTE	170101		
4002	IE 43014 ANGELA BARRIOS DE ESPINOZA	170101		
4003	IE TECNICA CORONEL MANUEL C DE LA TORRE	170101		
4004	IE DANIEL BECERRA OCAMPO	170101		
4005	IE LUIS ERNESTO PINTO SOTOMAYOR	170101		
14958	IE SEÑOR DE LOS MILAGROS - PRIMARIA	170101		
14959	IE 43018 MARIANO LINO URQUIETA	170101		
14961	IE RAFAEL DIAZ	170101		
14962	IE SANTA FORTUNATA	170101		
14971	IE PARROQUIAL JUAN XXIII	170101		
14980	UNIVERSIDAD NACIONAL DE MOQUEGUA	170101		
28059	IE SEÑOR DE LOS MILAGROS - SECUNDARIA	170101		
31410	IE LOS ANGELES	170101		
52641	IEP INNOVA SCHOOLS MOQUEGUA FUNDO EL GRAMADAL	170101		
52680	IEPB MAX UHLE	170101		
5950	IESTP DE LOS ANDES - CARUMAS	170102		
40605	IE HORACIO ZEBALLOS GAMEZ	170102		
17453	IE FRANCISCO BOLOGNESI	170103		
4010	IE CESAR VALLEJO	170104		
4013	IE JOSE CARLOS MARIATEGUI - PRIMARIA	170105		
4014	IE JOSE CARLOS MARIATEGUI - SECUNDARIA	170105		
40607	IE VIDAL HERRERA DIAZ	170105		
51315	IEI 243 SAN MARTIN DE PORRAS	170105		
7659	IES JOSE CARLOS MARIATEGUI	170106		
54177	IEI 155 SANTA TERESITA	170105		
14983	IE JUAN BAUTISTA SCARSI VALDIVIA	170106		
31793	IECJ 159 LOS NIÑOS DE JESUS	170106		
40609	IEP UNION	170106		
53239	IE MODELO SAN ANTONIO	170107		
53612	EESPP MERCEDES CABELLO DE CARBONERA	170107		
53620	IE FERNANDO BELAUNDE TERRY	170107		
54034	CEBA CORAZON DE MARIA	170107		
54080	IEI 348	170107		
54081	IEI 352	170107		
54084	IEI 346 SANTISIMA VIRGEN DEL CARMEN	170107		
54117	IEI 265 SAN ANTONIO DE PADUA	170107		
54118	IEI 334 NIÑO JESUS DE PRAGA	170107		
4016	IE MARISCAL DOMINGO NIETO	170201		
4017	IE SAN PEDRO	170202		
4018	IE TUPAC AMARU II	170203		
4019	IE MARISCAL RAMON CASTILLA	170204		
27998	IESPP ALIANZA ICHUÑA BELGICA	170204		
4020	IE LA CAPILLA	170205		
4021	IE ELIAS AGUIRRE ROMERO	170206		
52677	IE ELIAS AGUIRRE ROMERO - PRIMARIA	170206		
4022	IE RICARDO PALMA	170207		
5949	IE 43081 HORACIO ZEBALLOS GAMEZ	170208		
4024	IE VICTOR RAUL HAYA DE LA TORRE	170209		
4030	IE JOSE CARLOS MARIATEGUI	170210		
52013	IES INMACULADA CONCEPCION	170210		
5943	IE ANDRES AVELINO CACERES	170211		
4033	IE VIRGEN DEL ROSARIO	170301		
4035	IE DANIEL BECERRA OCAMPO	170301		
4036	IE JORGE BASADRE GROHMANN	170301		
4037	IE MERCEDES CABELLO DE CARBONERA	170301		
14897	IE 43027 MARISCAL DOMINGO NIETO MARQUEZ	170301		
14898	IE 43032 MARISCAL ANDRES AVELINO CACERES	170301		
14899	IE EMBLEMATICA ALMIRANTE MIGUEL GRAU SEMINARIO	170301		
14903	IEP MANUEL GONZALES PRADA	170301		
14904	IE CORONEL FRANCISCO BOLOGNESI CERVANTES	170301		
14908	IE 43026 CARLOS ALBERTO CONDE VASQUEZ	170301		
14911	IE PARTICULAR ECOLOGICO SAN FRANCISCO DE ASIS	170301		
14915	IEI 303 ALMIRANTE MIGUEL GRAU	170301		
14919	IESTP LUIS E VALCARCEL	170301		
17855	IE PARROQUIAL SANTA ELIZABETH	170301		
28026	IEI 337 PAUL HARRIS	170301		
28032	IE 43031 JOHN F KENNEDY	170301		
28033	IE 43178 JOSE OLAYA BALANDRA	170301		
32679	IE 43030	170301		
40614	CEBE CORAZON DE JESUS	170301		
40616	IEI 257 SOR ANA DE LOS ANGELES	170301		
40619	IE TECNICA CARLOS A VELASQUEZ	170301		
50815	IE 43136	170301		
4040	IE 43130 SANTA ROSA DE LIMA	170302		
51700	IEI 360 SEMILLITAS DE OLIVO	170302		
4041	IE AMERICO GARIBALDI GHERSI	170303		
4042	IE 35002 ZOILA AMORETTI DE ODRIA	180101		
4043	IE INDUSTRIAL 3 ANTENOR RIZO PATRON LEQUERICA	180101		
4044	IE EMBLEMATICA DANIEL ALCIDES CARRION	180101		
15033	IE INTEGRADA 31756 RICARDO PALMA	180101		
28254	IE INTEGRADO 34002 6 DE DICIEMBRE	180101		
28257	IE 35001 CIPRIANO PROAÑO	180101		
4045	IE 34005 SEGUNDO RAFAEL MIRANDA ABANTO	180103		
18394	IE 44 ROGELIO MENDOZA CABALLERO	180103		
4046	IE SAN JUAN BAUTISTA	180104		
15045	IE 35003 MARIANO MELGAR	180104		
52337	IE 34460 JOSE OLAYA BALANDRA	180104		
4047	IE ANTONIO ALVAREZ DE ARENALES	180105		
15047	IE 34013 NUESTRA SEÑORA DE LAS MERCEDES	180105		
4048	IE 34018 FRANCISCO HUARICAPCHA MEZA	180106		
15049	IE AUGUSTO SALAZAR BONDY	180106		
4049	IE 34020 EPIFANIO REY CAMARENA LEIVA	180107		
28299	IE SAN MIGUEL	180107		
7210	IE INTEGRADO ALFONSO UGARTE	180108		
15051	IE AGROINDUSTRIAL INTEGRADO 34024	180108		
15054	IE INTEGRADO 34097 SAN FRANCISCO	180108		
28303	IE 34025 SAN MARTIN DE PORRAS	180108		
4051	IE SAN FRANCISCO DE ASIS	180109		
52158	IE INICIAL JARDIN DE NIÑOS DE PRAGA	180109		
52415	IE INTEGRADO 34080 ALBERTH EINSTEIN	180109		
4054	IE 34032 MARTIRES DE RANCAS	180110		
15063	IE INTEGRADO 34033 MAVILO CALERO PEREZ PLANTA B	180110		
18396	IEI TRECE DE MAYO	180110		
28348	IE EL AMAUTA	180110		
40621	IE INTEGRADA 34031 13 DE AGOSTO	180110		
52323	IE INTEGRADO 34033 MAVILO CALERO PEREZ PLANTA A	180110		
4056	IE APOSTOL SAN PABLO	180111		
28354	IE 34039 GAMANIEL BLANCO MURILLO	180111		
4057	IE JOSE CARLOS MARIATEGUI	180112		
52019	IE 34045 VIRGEN DEL CARMEN	180112		
4058	IE 34046 SAN MARTIN DE PORRAS	180113		
15070	IE MARISCAL MILLER	180113		
4059	IE EMBLEMATICA MARIA PARADO DE BELLIDO	180114		
15072	IE 34052 JOSE ANTONIO ENCINAS FRANCO	180114		
15075	IESPP GAMANIEL BLANCO MURILLO	180114		
28393	IE 35756 COLUMNA PASCO	180114		
28400	IESTP PASCO	180114		
40622	IE 31 NUESTRA SEÑORA DEL CARMEN PRIMARIA	180114		
40623	IE 31775 ALMIRANTE GRAU	180114		
40627	IE JARDIN DE NIÑOS VICTORIA BARCIA BONIFFATTI	180114		
52243	IE COLEGIO PARTICULAR INTEGRADO FRANCISCO BOLOGNESI	180114		
4061	IE SANTO DOMINGO SAVIO	180201		
4062	IE ERNESTO DIEZ CANSECO	180201		
28138	IESTP DANIEL ALCIDES CARRION	180201		
32686	IE 34678 SEÑOR DE LOS MILAGROS	180201		
40628	IE EMILIA BARCIA BONIFFATTI	180201		
4063	IE 86 FELIX ELIAS RAYMUNDO HUANCA	180202		
52685	IE 34129	180202		
4064	IE 34132 AGUSTIN GARCIA LIMAS	180203		
4066	IE 34135 DOS DE MAYO	180204		
52145	IE LEONCIO PRADO	180204		
4068	IE 34139 ALFONSO UGARTE	180205		
4069	IE GENERAL CORDOVA	180206		
40629	IE 34145 JOSE CARLOS MARIATEGUI	180206		
4071	IE CC HH TUPAC AMARU	180207		
4072	IE 34152 MARCELIANO RIOS BIANCHI	180208		
4073	IE EMBLEMATICA DIVINA PASTORA	180301		
4074	IE INTEGRADA 34622 LIBERTADOR MARISCAL CASTILLA	180301		
15019	IE 35005 RVDO PADRE BARDO BAYERLE	180301		
4075	IE 34216 JOSEPH ALBERT WALIJEWFKI SZYDLO	180302		
15013	IE COAR PASCO	180302		
28156	IE ERNESTO VON MULLEMBRUCK	180302		
4076	IE INTEGRADO 34221 NUESTRA SEÑORA DEL CARMEN PRIMARIA	180303		
4077	IE INTEGRADO 34221 NUESTRA SEÑORA DEL CARMEN SECUNDARIA	180303		
52331	IE INTEGRADO 34219 PETRONILA SANCHEZ CARDENAS	180303		
4079	IE 34618 REMIGIO MORALES BERMUDEZ	180304		
15026	IEI 34228 PEDRO PAULET MOSTAJO	180304		
55346	CEBA EUGENIO JOEL CORDOVA PUENTE	180304		
52637	IE 34593 PADRE CRISTOBAL	180304		
4084	IE INTEGRADA 34418 SANTA APOLONIA	180305		
15030	IE INTEGRADO 34232 PEDRO RUIZ GALLO	180305		
17861	IE 34233 NUESTRA SEÑORA DEL ROSARIO	180305		
40630	IE 34619 LEOPOLDO KRAUSE	180305		
4085	IE TUPAC AMARU	180306		
4086	IE 34226 REVERENDO PADRE JOSE EGG	180306		
4088	IE ISCOZACIN	180307		
40631	IE 34699 SAN JUAN BAUTISTA	180307		
40977	IE 34211 FERNANDO WESTREICHER KOCH	180307		
7243	IE 34456	180308		
28165	IE CORAZON DE JESUS	180308		
34028	IE 34350 LOS LIBERTADORES	180308		
34029	IE JULIO VERA GUTIERREZ	180308		
40632	IEI SANTA TERESITA	180308		
52614	IE INTERNACIONAL ELIM	180308		
4092	IE SELMIRA DE VARONA	190101		
4094	IE ANN GOULDEN BARRIO SUR	190101		
4095	IE ENRIQUE LOPEZ ALBUJAR	190101		
4096	IE IGNACIO SANCHEZ EX 21	190101		
4098	IE 14007	190101		
4101	IE PNP SO 2DA PNP BACILIO RAMIREZ PEÑA	190101		
4103	IE SAGRADO CORAZON DE JESUS	190101		
4104	IE SAN MIGUEL	190101		
4105	IE SAN PEDRO	190101		
4106	IE VICTOR FRANCISCO ROSALES ORTEGA	190101		
4107	IEP CORONEL JOSE JOAQUIN INCLAN	190101		
4108	IE IGNACIO MERINO	190101		
15467	IEI 006 PACHITEA	190101		
15479	IE 15005	190101		
15485	IE FEDERICO HELGUERO SEMINARIO	190101		
15486	CETPRO HERMENEGILDO VARGAS	190101		
15488	IEP SANTA MARIA ILUMINADA	190101		
15489	IE 14102 ELVIRA CASTRO DE QUIROS	190101		
15490	IE JAVIER HERAUD	190101		
15491	IE LOS ALGARROBOS	190101		
28852	IEI 002	190101		
28860	IE 14103	190101		
28871	IE COMPLEJO LA ALBORADA	190101		
35599	IEP ADVENTISTA PIURA	190101		
40639	IE 20197 JOSE OLAYA	190101		
40640	IEP EL TRIUNFO	190101		
50790	IE 20845 LOS ANGELES	190101		
51393	IE PARCEMON SALDARRIAGA MONTEJO	190101		
52689	IEP PROYECTO TRIUNFO IGNACIO MERINO	190101		
52691	IEP INNOVA SCHOOLS	190101		
52782	UNIVERSIDAD DE PIURA II	190101		
52786	UNIVERSIDAD DE PIURA I	190101		
52797	IE NUESTRA SEÑORA DE FATIMA	190101		
54122	IE 20855 DIVINO MAESTRO	190101		
4110	IEP IDEPUNP	190103		
4114	IIEP CARLOTA RAMOS DE SANTOLAYA	190103		
4116	IE JOSE MARIA ESCRIBA DE BALAGUER	190103		
4117	IE 15014 MANUEL HIDALGO CARNERO	190103		
4118	IE MANUEL SCORZA	190103		
5289	IE TENIENTE MIGUEL CORTES DEL CASTILLO	190103		
15371	IE FE Y ALEGRIA N 15	190103		
15375	IE 14112 AUGUSTO TIMANA SOSA	190103		
15376	IE 14114 SAMUEL CASTILLO PALACIOS	190103		
15377	IE SAN MARTIN DE PORRAS	190103		
15378	IE 14118 MARINA PURIZACA BENITES	190103		
15379	IE 14120 CHAPAIRA	190103		
15393	IE MARIA GORETTI	190103		
15394	IEPM PEDRO RUIZ GALLO	190103		
17465	IE 15350 SAN FRANCISCO DE ASIS LA PRIMAVERA CASTILLA	190103		
28806	IE 14113 VICENTE ARTEMIO PASAPERA PATIÑO	190103		
28815	IE AGROPECUARIO 7	190103		
28816	IE CAP FAP JOSE ABELARDO QUIÑONES	190103		
40644	IE 162 JESUS DIVINA MISERICORDIA	190103		
40645	IE 20134	190103		
55434	CENTRO DE EDUCACION BASICA ESPECIAL CASTILLA	190103		
50786	IE 15015 HEROES DEL CENEPA	190103		
50787	IEP JAVIER PEREZ DE CUELLAR	190103		
52669	UNIVERSIDAD NACIONAL DE PIURA - UNP	190103		
52796	IE JOSE CARLOS MARIATEGUI TACALA	190103		
54095	IE 15419	190103		
4128	IE NUESTRA SEÑORA DE LAS MERCEDES	190104		
4130	IEP SAN JUAN BAUTISTA	190104		
5355	IE 14036 SAN MIGUEL ARCANGEL	190104		
15397	IEI 003 NIÑO JESUS	190104		
15399	IE 092	190104		
15404	IE 14031	190104		
15416	IE JUAN DE MORI	190104		
15417	IE MARIANO DIAZ	190104		
28825	IE 14038 VILLA LA LEGUA	190104		
40666	IEP SANTA MARIA - PRIMARIA	190104		
52180	IEP SAN DIMAS	190104		
52417	IEP BETEL CASA DE DIOS	190104		
52937	IEP RUMBO AL TRIUNFO	190104		
54105	IE 14037 SANTIAGO ARTEMIO REQUENA CASTRO	190104		
54106	IE JOSE CAYETANO HEREDIA	190104		
54120	IE JOSE JACOBO CRUZ VILLEGAS	190104		
54121	IE VIRGEN DEL CARMEN	190104		
54355	IEP SANTA MARIA - SECUNDARIA	190104		
4133	IE 14123	190105		
6860	IE 14947	190105		
15423	IE 14122 VIRGEN DEL TRANSITO	190105		
15425	IE 14126 VICHAYAL	190105		
15433	IE 14121	190105		
15434	IE JOSE ANTONIO ENCINAS	190105		
