codigo_mesa	id_eleccion	id_ubigeo	nombre_local_votacion	codigo_local_votacion	id_ambito_geografico	electores_habiles	votos_emitidos	votos_validos	total_asistentes	participacion_ciudadana	codigo_estado_acta	descripcion_estado_acta
013750	10	060801	IE SAGRADO CORAZON	40143	1	300	0	0	0	0.0	P	Pendiente
013749	10	060801	IE SAGRADO CORAZON	40143	1	300	0	0	0	0.0	P	Pendiente
013751	10	060801	IE SAGRADO CORAZON	40143	1	300	0	0	0	0.0	P	Pendiente
013752	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	230	0	0	0	0.0	P	Pendiente
013753	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	211	199	211	70.333	C	Contabilizada
013754	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	204	186	204	68.0	C	Contabilizada
013755	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	0	0	0	0.0	P	Pendiente
013756	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	0	0	0	0.0	P	Pendiente
013757	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	0	0	0	0.0	P	Pendiente
013758	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	219	203	219	73.0	C	Contabilizada
013761	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	220	202	220	73.333	C	Contabilizada
013759	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	0	0	0	0.0	P	Pendiente
013762	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	227	213	227	75.667	C	Contabilizada
013763	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013760	10	060801	IE APLICACION VICTOR ANDRES BELAUNDE	51446	1	300	0	0	0	0.0	P	Pendiente
013764	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013765	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013766	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013767	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013768	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013769	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013770	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013771	10	060802	IE 16076 JOSE MARIA ARGUEDAS	1228	1	299	0	0	0	0.0	P	Pendiente
013772	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013773	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013774	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013775	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013776	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013777	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013778	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013779	10	060802	IE 16077 SANTA ROSA DE LIMA	1229	1	299	0	0	0	0.0	P	Pendiente
013780	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013781	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013782	10	060802	IE ANTENOR ORREGO	1230	1	285	0	0	0	0.0	P	Pendiente
013784	10	060802	IE ANTENOR ORREGO	1230	1	285	0	0	0	0.0	P	Pendiente
013783	10	060802	IE ANTENOR ORREGO	1230	1	285	0	0	0	0.0	P	Pendiente
013786	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013787	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013785	10	060802	IE ANTENOR ORREGO	1230	1	285	0	0	0	0.0	P	Pendiente
013788	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013789	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013790	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013791	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013792	10	060802	IE ANTENOR ORREGO	1230	1	284	0	0	0	0.0	P	Pendiente
013793	10	060802	IE 16082	40145	1	299	0	0	0	0.0	P	Pendiente
013795	10	060802	IE 16082	40145	1	299	0	0	0	0.0	P	Pendiente
013794	10	060802	IE 16082	40145	1	299	0	0	0	0.0	P	Pendiente
013796	10	060802	IE 16082	40145	1	299	0	0	0	0.0	P	Pendiente
013797	10	060802	IE 16082	40145	1	299	0	0	0	0.0	P	Pendiente
013798	10	060803	IE PARROQUIAL EL REYNADO	1232	1	230	0	0	0	0.0	P	Pendiente
013799	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013800	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013801	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013802	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013804	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013803	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013809	10	060803	IE 16083 TAHUANTINSUYO	1233	1	280	0	0	0	0.0	P	Pendiente
013807	10	060803	IE 16083 TAHUANTINSUYO	1233	1	215	0	0	0	0.0	P	Pendiente
013806	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013805	10	060803	IE PARROQUIAL EL REYNADO	1232	1	300	0	0	0	0.0	P	Pendiente
013808	10	060803	IE 16083 TAHUANTINSUYO	1233	1	215	0	0	0	0.0	P	Pendiente
013810	10	060803	IE 16083 TAHUANTINSUYO	1233	1	280	0	0	0	0.0	P	Pendiente
013811	10	060803	IE 16083 TAHUANTINSUYO	1233	1	280	0	0	0	0.0	P	Pendiente
013812	10	060803	IE 16083 TAHUANTINSUYO	1233	1	280	0	0	0	0.0	P	Pendiente
013813	10	060803	IE 16083 TAHUANTINSUYO	1233	1	280	0	0	0	0.0	P	Pendiente
013814	10	060803	IE 16083 TAHUANTINSUYO	1233	1	279	0	0	0	0.0	P	Pendiente
013815	10	060803	IE 16083 TAHUANTINSUYO	1233	1	279	0	0	0	0.0	P	Pendiente
013816	10	060803	IE 16083 TAHUANTINSUYO	1233	1	279	0	0	0	0.0	P	Pendiente
013817	10	060803	IE 16083 TAHUANTINSUYO	1233	1	279	0	0	0	0.0	P	Pendiente
013818	10	060804	IE 16107	1234	1	241	0	0	0	0.0	P	Pendiente
013819	10	060804	IE 16107	1234	1	285	0	0	0	0.0	P	Pendiente
013820	10	060804	IE 16107	1234	1	285	0	0	0	0.0	P	Pendiente
013821	10	060804	IE 16107	1234	1	284	0	0	0	0.0	P	Pendiente
013822	10	060804	IE 16107	1234	1	284	0	0	0	0.0	P	Pendiente
013823	10	060804	IE 16107	1234	1	284	0	0	0	0.0	P	Pendiente
013824	10	060804	IE 16107	1234	1	284	0	0	0	0.0	P	Pendiente
013825	10	060804	IE DOCE DE OCTUBRE	1235	1	230	0	0	0	0.0	P	Pendiente
013826	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013827	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013828	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013829	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013831	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013830	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013832	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013833	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013834	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013836	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013835	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013837	10	060804	IE DOCE DE OCTUBRE	1235	1	300	0	0	0	0.0	P	Pendiente
013839	10	060804	IEI 008	51491	1	300	0	0	0	0.0	P	Pendiente
013840	10	060804	IE 16847 CESAR VALLEJO	54187	1	250	0	0	0	0.0	P	Pendiente
013841	10	060804	IE 16847 CESAR VALLEJO	54187	1	300	0	0	0	0.0	P	Pendiente
013842	10	060804	IE 16847 CESAR VALLEJO	54187	1	300	0	0	0	0.0	P	Pendiente
013838	10	060804	IEI 008	51491	1	248	0	0	0	0.0	P	Pendiente
013843	10	060804	IE 16847 CESAR VALLEJO	54187	1	300	0	0	0	0.0	P	Pendiente
013844	10	060805	IE 16122	1236	1	237	0	0	0	0.0	P	Pendiente
013845	10	060805	IE 16122	1236	1	237	0	0	0	0.0	P	Pendiente
013846	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013847	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013848	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013849	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013850	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013851	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013852	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013853	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013854	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013855	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013856	10	060805	IE 16122	1236	1	294	0	0	0	0.0	P	Pendiente
013858	10	060805	IE SAN MARTIN DE TOURS	9740	1	230	0	0	0	0.0	P	Pendiente
013859	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013857	10	060805	IE 16122	1236	1	293	0	0	0	0.0	P	Pendiente
013860	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013861	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013862	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013863	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013864	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013865	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013866	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013867	10	060805	IE SAN MARTIN DE TOURS	9740	1	300	0	0	0	0.0	P	Pendiente
013868	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	228	0	0	0	0.0	P	Pendiente
013870	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013869	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	229	0	0	0	0.0	P	Pendiente
013871	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013872	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013873	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013874	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013876	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013875	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013877	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	290	0	0	0	0.0	P	Pendiente
013878	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	289	0	0	0	0.0	P	Pendiente
013879	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	289	0	0	0	0.0	P	Pendiente
013880	10	060806	IE MARIA INMACULADA FE Y ALEGRIA 78	1239	1	289	0	0	0	0.0	P	Pendiente
013881	10	060806	IE 17002	1240	1	230	0	0	0	0.0	P	Pendiente
013882	10	060806	IE 17002	1240	1	300	0	0	0	0.0	P	Pendiente
013884	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	300	0	0	0	0.0	P	Pendiente
013883	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	249	0	0	0	0.0	P	Pendiente
013885	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	300	0	0	0	0.0	P	Pendiente
013886	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	300	0	0	0	0.0	P	Pendiente
013887	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	300	0	0	0	0.0	P	Pendiente
013888	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	300	0	0	0	0.0	P	Pendiente
013889	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	300	0	0	0	0.0	P	Pendiente
013890	10	060806	IE ALFONSO VILLANUEVA PINILLOS	9747	1	300	0	0	0	0.0	P	Pendiente
013891	10	060807	IE 16139	1241	1	230	0	0	0	0.0	P	Pendiente
013892	10	060807	IE 16139	1241	1	300	0	0	0	0.0	P	Pendiente
013893	10	060807	IE 16139	1241	1	300	0	0	0	0.0	P	Pendiente
013894	10	060807	IE 16139	1241	1	300	0	0	0	0.0	P	Pendiente
013895	10	060807	IESM SAN JUAN	7702	1	278	0	0	0	0.0	P	Pendiente
013897	10	060807	IESM SAN JUAN	7702	1	300	0	0	0	0.0	P	Pendiente
013896	10	060807	IESM SAN JUAN	7702	1	300	0	0	0	0.0	P	Pendiente
013899	10	060807	IE 16146 JOSE CARLOS MARIATEGUI	52510	1	230	0	0	0	0.0	P	Pendiente
013898	10	060807	IESM SAN JUAN	7702	1	300	0	0	0	0.0	P	Pendiente
013900	10	060807	IE 16146 JOSE CARLOS MARIATEGUI	52510	1	300	0	0	0	0.0	P	Pendiente
013902	10	060807	IE 16144 TABACAL	54247	1	243	0	0	0	0.0	P	Pendiente
013904	10	060807	IE 16144 TABACAL	54247	1	300	0	0	0	0.0	P	Pendiente
013905	10	060807	IE 16144 TABACAL	54247	1	300	0	0	0	0.0	P	Pendiente
013903	10	060807	IE 16144 TABACAL	54247	1	300	0	0	0	0.0	P	Pendiente
013901	10	060807	IE 16146 JOSE CARLOS MARIATEGUI	52510	1	300	0	0	0	0.0	P	Pendiente
013906	10	060807	IE 16772 JUAN VELASCO ALVARADO	54614	1	277	0	0	0	0.0	P	Pendiente
013907	10	060807	IE 16772 JUAN VELASCO ALVARADO	54614	1	277	0	0	0	0.0	P	Pendiente
013909	10	060808	IE 16149	1242	1	245	0	0	0	0.0	P	Pendiente
013908	10	060807	IE 16772 JUAN VELASCO ALVARADO	54614	1	276	0	0	0	0.0	P	Pendiente
013910	10	060808	IE 16149	1242	1	300	0	0	0	0.0	P	Pendiente
013911	10	060808	IE 16149	1242	1	300	0	0	0	0.0	P	Pendiente
013912	10	060808	IE 16149	1242	1	300	0	0	0	0.0	P	Pendiente
013913	10	060808	IE SAN FELIPE SANTIAGO	9767	1	272	0	0	0	0.0	P	Pendiente
013914	10	060808	IE SAN FELIPE SANTIAGO	9767	1	286	0	0	0	0.0	P	Pendiente
013915	10	060808	IE SAN FELIPE SANTIAGO	9767	1	286	0	0	0	0.0	P	Pendiente
013917	10	060808	IE SAN FELIPE SANTIAGO	9767	1	286	0	0	0	0.0	P	Pendiente
013916	10	060808	IE SAN FELIPE SANTIAGO	9767	1	286	0	0	0	0.0	P	Pendiente
013918	10	060808	IE SAN FELIPE SANTIAGO	9767	1	285	0	0	0	0.0	P	Pendiente
013919	10	060808	IE SAN FELIPE SANTIAGO	9767	1	285	0	0	0	0.0	P	Pendiente
013920	10	060808	IE SAN FELIPE SANTIAGO	9767	1	285	0	0	0	0.0	P	Pendiente
013921	10	060808	IE SAN FELIPE SANTIAGO	9767	1	285	0	0	0	0.0	P	Pendiente
013923	10	060808	IEI 015 SAN FELIPE	54249	1	300	0	0	0	0.0	P	Pendiente
013924	10	060809	IEP 16160 TUPAC AMARU II	1244	1	299	0	0	0	0.0	P	Pendiente
013922	10	060808	IEI 015 SAN FELIPE	54249	1	273	0	0	0	0.0	P	Pendiente
013925	10	060809	IE 16160 TUPAC AMARU II SECUNDARIA	1245	1	299	0	0	0	0.0	P	Pendiente
013926	10	060809	IE 16160 TUPAC AMARU II SECUNDARIA	1245	1	299	0	0	0	0.0	P	Pendiente
013927	10	060809	IE 16160 TUPAC AMARU II SECUNDARIA	1245	1	299	0	0	0	0.0	P	Pendiente
013928	10	060809	IE 16160 TUPAC AMARU II SECUNDARIA	1245	1	299	0	0	0	0.0	P	Pendiente
013929	10	060809	IE 16160 TUPAC AMARU II SECUNDARIA	1245	1	299	0	0	0	0.0	P	Pendiente
013930	10	060809	IE 16859	53572	1	299	0	0	0	0.0	P	Pendiente
013931	10	060809	IE 16850	54250	1	295	0	0	0	0.0	P	Pendiente
013932	10	060809	IE 16850	54250	1	294	0	0	0	0.0	P	Pendiente
013933	10	060809	IE 16850	54250	1	294	0	0	0	0.0	P	Pendiente
013935	10	060809	IE 16850	54250	1	294	0	0	0	0.0	P	Pendiente
013934	10	060809	IE 16850	54250	1	294	0	0	0	0.0	P	Pendiente
013936	10	060809	IE 16850	54250	1	294	0	0	0	0.0	P	Pendiente
013937	10	060810	IE CIRO ALEGRIA	1247	1	220	0	0	0	0.0	P	Pendiente
013938	10	060810	IE CIRO ALEGRIA	1247	1	291	0	0	0	0.0	P	Pendiente
013939	10	060810	IE CIRO ALEGRIA	1247	1	291	0	0	0	0.0	P	Pendiente
013940	10	060810	IE CIRO ALEGRIA	1247	1	291	0	0	0	0.0	P	Pendiente
013941	10	060810	IE CIRO ALEGRIA	1247	1	290	0	0	0	0.0	P	Pendiente
013942	10	060810	IE CIRO ALEGRIA	1247	1	290	0	0	0	0.0	P	Pendiente
013943	10	060810	IE CIRO ALEGRIA	1247	1	290	0	0	0	0.0	P	Pendiente
013944	10	060810	IE CIRO ALEGRIA	1247	1	290	0	0	0	0.0	P	Pendiente
013945	10	060810	IE CIRO ALEGRIA	1247	1	290	0	0	0	0.0	P	Pendiente
013946	10	060810	IE 16173	1248	1	252	0	0	0	0.0	P	Pendiente
013947	10	060810	IE 16173	1248	1	300	0	0	0	0.0	P	Pendiente
013948	10	060810	IE 16173	1248	1	300	0	0	0	0.0	P	Pendiente
013949	10	060810	IE 16173	1248	1	300	0	0	0	0.0	P	Pendiente
013951	10	060810	IE 16173	1248	1	300	0	0	0	0.0	P	Pendiente
013954	10	060810	IE 16188 PAKAMUROS NIVEL SECUNDARIO	51492	1	298	0	0	0	0.0	P	Pendiente
013952	10	060810	IEI 16180	9780	1	295	0	0	0	0.0	P	Pendiente
013953	10	060810	IEI 16180	9780	1	300	0	0	0	0.0	P	Pendiente
013950	10	060810	IE 16173	1248	1	300	0	0	0	0.0	P	Pendiente
013956	10	060810	IE 16188 PAKAMUROS NIVEL SECUNDARIO	51492	1	300	0	0	0	0.0	P	Pendiente
013955	10	060810	IE 16188 PAKAMUROS NIVEL SECUNDARIO	51492	1	300	0	0	0	0.0	P	Pendiente
013957	10	060810	IE 16188 PAKAMUROS NIVEL SECUNDARIO	51492	1	300	0	0	0	0.0	P	Pendiente
013958	10	060810	IE 16188 PAKAMUROS NIVEL SECUNDARIO	51492	1	300	0	0	0	0.0	P	Pendiente
013959	10	060810	IE 16188 PAKAMUROS NIVEL SECUNDARIO	51492	1	300	0	0	0	0.0	P	Pendiente
013960	10	060810	IE 16188 PAKAMUROS NIVEL SECUNDARIO	51492	1	300	0	0	0	0.0	P	Pendiente
013961	10	060810	IE 16188	52127	1	256	0	0	0	0.0	P	Pendiente
013963	10	060810	IE 16188	52127	1	300	0	0	0	0.0	P	Pendiente
013964	10	060810	IE 16188	52127	1	300	0	0	0	0.0	P	Pendiente
013965	10	060811	IE 16040 MARIANO MELGAR	1249	1	229	0	0	0	0.0	P	Pendiente
013962	10	060810	IE 16188	52127	1	300	0	0	0	0.0	P	Pendiente
013966	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013967	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013968	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013969	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013970	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013971	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013972	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013973	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013974	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013975	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013976	10	060811	IE 16040 MARIANO MELGAR	1249	1	300	0	0	0	0.0	P	Pendiente
013977	10	060811	IE 16040 MARIANO MELGAR	1249	1	299	0	0	0	0.0	P	Pendiente
013979	10	060811	IE 16040 MARIANO MELGAR	1249	1	299	0	0	0	0.0	P	Pendiente
013978	10	060811	IE 16040 MARIANO MELGAR	1249	1	299	0	0	0	0.0	P	Pendiente
013980	10	060811	IEI 024 LAS PIRIAS	54245	1	273	0	0	0	0.0	P	Pendiente
013981	10	060811	IEI 024 LAS PIRIAS	54245	1	300	0	0	0	0.0	P	Pendiente
013982	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	248	0	0	0	0.0	P	Pendiente
013983	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013985	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013984	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013986	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013987	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013988	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013989	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013991	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013992	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013990	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	286	0	0	0	0.0	P	Pendiente
013994	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	285	0	0	0	0.0	P	Pendiente
013993	10	060812	IE 16024 CARLOS NORIEGA JIMENEZ	1250	1	285	0	0	0	0.0	P	Pendiente
013995	10	060812	IEI 012	40149	1	230	0	0	0	0.0	P	Pendiente
013996	10	060812	IE 16028 SAN JOSE	52194	1	289	0	0	0	0.0	P	Pendiente
013998	10	060812	IE 16028 SAN JOSE	52194	1	300	0	0	0	0.0	P	Pendiente
013997	10	060812	IE 16028 SAN JOSE	52194	1	300	0	0	0	0.0	P	Pendiente
013999	10	060812	IE 16028 SAN JOSE	52194	1	300	0	0	0	0.0	P	Pendiente
014000	10	060812	IE 16028 SAN JOSE	52194	1	300	0	0	0	0.0	P	Pendiente
014001	10	060812	IE 16028 SAN JOSE	52194	1	300	0	0	0	0.0	P	Pendiente
014002	10	060812	IE 16028 SAN JOSE	52194	1	300	0	0	0	0.0	P	Pendiente
014003	10	060812	IE 16028 SAN JOSE	52194	1	300	0	0	0	0.0	P	Pendiente
014004	10	060812	IE 16067	52462	1	235	0	0	0	0.0	P	Pendiente
014006	10	060812	IE 16067	52462	1	300	0	0	0	0.0	P	Pendiente
014009	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	230	0	0	0	0.0	P	Pendiente
014005	10	060812	IE 16067	52462	1	300	0	0	0	0.0	P	Pendiente
014007	10	060812	IE 16067	52462	1	300	0	0	0	0.0	P	Pendiente
014008	10	060812	IE 16067	52462	1	300	0	0	0	0.0	P	Pendiente
014010	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	300	0	0	0	0.0	P	Pendiente
014013	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	300	0	0	0	0.0	P	Pendiente
014011	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	300	0	0	0	0.0	P	Pendiente
014012	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	300	0	0	0	0.0	P	Pendiente
014014	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	300	0	0	0	0.0	P	Pendiente
014015	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	300	0	0	0	0.0	P	Pendiente
014017	10	060901	IE INDOAMERICANO	6120	1	234	0	0	0	0.0	P	Pendiente
014018	10	060901	IE INDOAMERICANO	6120	1	300	0	0	0	0.0	P	Pendiente
014016	10	060901	IE 10603 SAN MARTIN DE PORRES	1252	1	300	0	0	0	0.0	P	Pendiente
014019	10	060901	IE INDOAMERICANO	6120	1	300	0	0	0	0.0	P	Pendiente
014020	10	060901	IE INDOAMERICANO	6120	1	300	0	0	0	0.0	P	Pendiente
014021	10	060901	IE INDOAMERICANO	6120	1	300	0	0	0	0.0	P	Pendiente
014023	10	060901	IE 10618 SAN ROQUE	51083	1	300	0	0	0	0.0	P	Pendiente
014022	10	060901	IE 10618 SAN ROQUE	51083	1	236	0	0	0	0.0	P	Pendiente
014024	10	060901	IEE JUAN UGAZ	54374	1	232	0	0	0	0.0	P	Pendiente
014025	10	060901	IEE JUAN UGAZ	54374	1	284	0	0	0	0.0	P	Pendiente
014026	10	060901	IEE JUAN UGAZ	54374	1	284	0	0	0	0.0	P	Pendiente
014028	10	060901	IEE JUAN UGAZ	54374	1	284	0	0	0	0.0	P	Pendiente
014027	10	060901	IEE JUAN UGAZ	54374	1	284	0	0	0	0.0	P	Pendiente
014029	10	060901	IEE JUAN UGAZ	54374	1	283	0	0	0	0.0	P	Pendiente
014030	10	060901	IEE JUAN UGAZ	54374	1	283	0	0	0	0.0	P	Pendiente
