id_eleccion	ubigeo	partido_id	nombre_candidato	nombre_agrupacion_politica	votos_validos	pct_votos_validos	pct_votos_emitidos	total_votos_validos_geo	total_votos_emitidos_geo	fuente
10	922100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	5	0.399	0.365	1253	1369	local_agregado
10	922100	81	VOTOS NULOS	VOTOS NULOS	111	8.859	8.108	1253	1369	local_agregado
10	922100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	1253	1369	local_agregado
10	922200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	156	47.13	44.318	331	352	local_agregado
10	922200	8	FUERZA POPULAR	FUERZA POPULAR	526	158.912	149.432	331	352	local_agregado
10	922200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	4	1.208	1.136	331	352	local_agregado
10	922200	81	VOTOS NULOS	VOTOS NULOS	42	12.689	11.932	331	352	local_agregado
10	922200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	7	2.115	1.989	331	352	local_agregado
10	922300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	66	26.721	25.385	247	260	local_agregado
10	922300	8	FUERZA POPULAR	FUERZA POPULAR	181	73.279	69.615	247	260	local_agregado
10	922300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	2	0.81	0.769	247	260	local_agregado
10	922300	81	VOTOS NULOS	VOTOS NULOS	11	4.453	4.231	247	260	local_agregado
10	922300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	247	260	local_agregado
10	922400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	213	36.041	34.41	591	619	local_agregado
10	922400	8	FUERZA POPULAR	FUERZA POPULAR	378	63.959	61.066	591	619	local_agregado
10	922400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	5	0.846	0.808	591	619	local_agregado
10	922400	81	VOTOS NULOS	VOTOS NULOS	23	3.892	3.716	591	619	local_agregado
10	922400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	591	619	local_agregado
10	922600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	1	12.5	11.111	8	9	local_agregado
10	922600	8	FUERZA POPULAR	FUERZA POPULAR	7	87.5	77.778	8	9	local_agregado
10	922600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	8	9	local_agregado
10	922600	81	VOTOS NULOS	VOTOS NULOS	1	12.5	11.111	8	9	local_agregado
10	922600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	8	9	local_agregado
10	922700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	331	36.778	33.672	900	983	local_agregado
10	922700	8	FUERZA POPULAR	FUERZA POPULAR	569	63.222	57.884	900	983	local_agregado
10	922700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	13	1.444	1.322	900	983	local_agregado
10	922700	81	VOTOS NULOS	VOTOS NULOS	70	7.778	7.121	900	983	local_agregado
10	922700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	900	983	local_agregado
10	930100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	46	45.098	42.991	102	107	local_agregado
10	930100	8	FUERZA POPULAR	FUERZA POPULAR	56	54.902	52.336	102	107	local_agregado
10	930100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	102	107	local_agregado
10	930100	81	VOTOS NULOS	VOTOS NULOS	5	4.902	4.673	102	107	local_agregado
10	930100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	102	107	local_agregado
10	930200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	34	23.611	22.667	144	150	local_agregado
10	930200	8	FUERZA POPULAR	FUERZA POPULAR	110	76.389	73.333	144	150	local_agregado
10	930200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1	0.694	0.667	144	150	local_agregado
10	930200	81	VOTOS NULOS	VOTOS NULOS	5	3.472	3.333	144	150	local_agregado
10	930200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	144	150	local_agregado
10	930400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	4	44.444	44.444	9	9	local_agregado
10	930400	8	FUERZA POPULAR	FUERZA POPULAR	5	55.556	55.556	9	9	local_agregado
10	930400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	9	9	local_agregado
10	930400	81	VOTOS NULOS	VOTOS NULOS	0	0.0	0.0	9	9	local_agregado
10	930400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	9	9	local_agregado
10	930600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	23	12.637	12.568	182	183	local_agregado
10	930600	8	FUERZA POPULAR	FUERZA POPULAR	159	87.363	86.885	182	183	local_agregado
10	930600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	182	183	local_agregado
10	930600	81	VOTOS NULOS	VOTOS NULOS	1	0.549	0.546	182	183	local_agregado
10	930600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	182	183	local_agregado
10	930700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	344	8.36	8.123	4115	4235	local_agregado
10	930700	8	FUERZA POPULAR	FUERZA POPULAR	3945	95.869	93.152	4115	4235	local_agregado
10	930700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	16	0.389	0.378	4115	4235	local_agregado
10	930700	81	VOTOS NULOS	VOTOS NULOS	107	2.6	2.527	4115	4235	local_agregado
10	930700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.049	0.047	4115	4235	local_agregado
10	931000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	8	38.095	34.783	21	23	local_agregado
10	931000	8	FUERZA POPULAR	FUERZA POPULAR	13	61.905	56.522	21	23	local_agregado
10	931000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	21	23	local_agregado
10	931000	81	VOTOS NULOS	VOTOS NULOS	2	9.524	8.696	21	23	local_agregado
10	931000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	21	23	local_agregado
10	931100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3	33.333	27.273	9	11	local_agregado
10	931100	8	FUERZA POPULAR	FUERZA POPULAR	6	66.667	54.545	9	11	local_agregado
